temperature,humidity,hour,is_holiday,demand
36.3,38.9,5,0,7025.0
43.4,37.0,6,0,8876.0
22.1,64.0,7,0,6556.0
21.4,77.2,8,0,7307.0
36.6,36.4,9,0,9193.0
37.6,66.1,10,0,10190.0
20.8,68.7,11,0,9210.0
21.6,29.1,12,0,9675.0
22.7,72.0,13,0,9710.0
14.2,73.1,14,0,10491.0
17.7,55.3,15,0,10356.0
17.0,78.8,16,0,10341.0
18.9,77.0,17,0,9929.0
24.7,61.5,18,0,9516.0
26.9,53.2,19,0,9500.0
37.4,45.4,20,0,9677.0
17.0,59.4,21,0,7789.0
32.9,68.5,22,0,8406.0
23.3,55.1,23,0,6928.0
24.6,27.0,0,0,6238.0
30.4,79.0,1,0,6531.0
16.0,62.9,2,0,5771.0
28.1,54.3,3,0,5655.0
26.3,72.9,4,0,5727.0
28.9,82.9,5,0,6156.0
27.3,20.0,6,0,6404.0
44.6,66.5,7,0,9736.0
19.9,38.6,8,0,7340.0
20.8,67.5,9,0,7967.0
20.0,61.9,10,0,8374.0
20.6,69.5,11,0,9190.0
19.9,52.5,12,0,10070.0
34.5,31.9,13,0,11252.0
36.4,53.2,14,0,11464.0
20.4,66.1,15,0,10406.0
18.3,75.2,16,0,10059.0
28.8,42.4,17,0,10000.0
20.6,75.4,18,0,9727.0
30.1,50.3,19,0,9411.0
26.6,65.4,20,1,6912.0
12.9,52.4,21,0,8098.0
37.4,62.7,22,0,8769.0
39.4,73.4,23,0,8192.0
20.1,41.6,0,0,5888.0
21.9,49.8,1,0,5808.0
27.3,62.8,2,0,5364.0
27.7,96.0,3,0,5226.0
30.3,47.1,4,0,6248.0
41.1,90.6,5,0,7864.0
23.6,90.1,6,0,6250.0
18.6,58.5,7,0,6762.0
14.0,55.5,8,0,7151.0
19.2,49.6,9,0,8082.0
24.7,59.0,10,1,7095.0
39.4,38.9,11,0,10752.0
20.9,58.9,12,0,9576.0
26.8,82.5,13,0,9833.0
24.9,50.8,14,0,10237.0
34.5,56.4,15,0,11328.0
45.2,34.5,16,0,12814.0
20.8,65.6,17,0,10089.0
21.1,64.0,18,0,9681.0
33.4,61.0,19,0,10049.0
30.5,56.7,20,0,9178.0
39.8,55.6,21,0,9885.0
29.7,67.5,22,0,7820.0
22.1,59.6,23,0,6630.0
29.7,64.7,0,0,6460.0
33.9,63.2,1,0,6933.0
31.6,76.9,2,0,6351.0
29.1,70.2,3,0,5623.0
33.5,62.9,4,0,6634.0
34.4,82.8,5,0,6686.0
36.1,66.3,6,0,7608.0
30.2,79.6,7,0,7123.0
23.7,69.1,8,0,7102.0
26.2,32.4,9,0,7913.0
34.7,79.6,10,0,10055.0
18.5,62.0,11,0,9241.0
27.9,59.2,12,0,10157.0
21.9,64.2,13,0,9790.0
25.2,54.8,14,0,10468.0
35.2,63.4,15,0,10977.0
26.5,51.1,16,0,10318.0
25.4,79.1,17,0,10205.0
14.1,58.3,18,0,9865.0
31.0,54.3,19,0,9486.0
30.2,46.1,20,0,9154.0
42.3,64.0,21,0,10039.0
22.5,62.8,22,0,7346.0
26.8,65.8,23,0,6713.0
27.0,44.6,0,0,6076.0
37.6,36.0,1,0,7678.0
24.2,69.4,2,0,5691.0
27.2,82.3,3,0,5817.0
29.9,44.6,4,0,6170.0
26.5,83.8,5,0,5728.0
21.4,64.3,6,0,6546.0
26.6,59.9,7,0,6901.0
33.6,54.0,8,0,8009.0
16.8,39.2,9,0,8090.0
26.1,74.8,10,0,8417.0
19.4,48.4,11,0,9521.0
34.6,48.3,12,0,10844.0
12.8,74.9,13,0,10064.0
20.5,31.8,14,0,10571.0
28.0,37.1,15,0,10086.0
37.5,59.7,16,0,11597.0
24.5,64.4,17,0,10028.0
20.6,67.3,18,0,10144.0
40.0,55.5,19,0,10793.0
13.4,98.0,20,0,8280.0
7.4,56.6,21,0,7711.0
28.5,56.5,22,0,7638.0
21.0,48.0,23,0,6681.0
16.8,61.9,0,0,6271.0
30.7,69.2,1,0,6474.0
27.0,78.1,2,0,5650.0
20.5,37.7,3,0,5641.0
14.8,56.3,4,0,5789.0
32.0,66.7,5,0,6432.0
30.2,68.8,6,0,6600.0
24.2,60.1,7,0,6848.0
39.8,68.1,8,0,9318.0
16.4,47.9,9,0,7842.0
12.8,83.4,10,0,8017.0
19.5,74.9,11,0,9336.0
24.6,39.8,12,0,9883.0
26.9,43.9,13,0,10118.0
23.1,44.3,14,0,10372.0
27.8,70.2,15,0,10287.0
15.0,40.7,16,0,10418.0
36.6,55.0,17,0,11532.0
24.3,66.8,18,0,9708.0
33.9,59.0,19,0,10589.0
27.7,63.9,20,0,8308.0
28.7,44.0,21,0,8131.0
29.6,68.9,22,0,7378.0
28.6,50.8,23,0,7063.0
30.1,55.1,0,0,6308.0
35.6,63.6,1,0,6800.0
26.6,61.5,2,0,5555.0
30.7,60.4,3,0,6054.0
24.3,48.7,4,0,5563.0
36.5,55.5,5,0,7083.0
19.6,60.0,6,0,6267.0
39.4,39.4,7,0,8463.0
24.7,53.1,8,0,7676.0
13.6,65.8,9,1,6637.0
26.0,40.8,10,0,8556.0
19.6,77.3,11,0,9619.0
31.7,79.0,12,0,10354.0
19.8,41.3,13,0,9885.0
21.4,80.4,14,0,10370.0
9.9,57.8,15,0,10507.0
21.4,66.3,16,1,8681.0
5.6,52.6,17,0,9868.0
12.3,73.8,18,0,9714.0
31.1,66.1,19,0,9590.0
31.3,47.8,20,0,9410.0
28.4,42.5,21,0,8209.0
17.3,38.1,22,0,7251.0
24.6,62.8,23,0,6885.0
25.0,68.6,0,0,6556.0
15.7,69.8,1,0,5643.0
37.0,58.2,2,1,5331.0
32.0,42.6,3,0,6201.0
23.2,49.8,4,0,5689.0
25.2,77.3,5,0,5911.0
26.7,52.7,6,0,6241.0
8.7,62.2,7,0,6735.0
23.0,43.9,8,0,7456.0
19.5,65.0,9,0,8227.0
17.0,53.1,10,0,8525.0
22.8,75.7,11,0,9688.0
39.4,71.6,12,0,11796.0
30.1,52.6,13,0,10663.0
20.4,58.1,14,0,10443.0
29.6,51.7,15,0,11039.0
36.2,38.7,16,0,11489.0
32.4,47.1,17,0,10572.0
25.5,63.0,18,0,9592.0
19.8,64.9,19,0,8999.0
30.6,62.2,20,0,9033.0
28.1,55.5,21,0,8082.0
32.2,74.0,22,0,8043.0
30.1,61.0,23,0,7110.0
33.4,70.5,0,1,5639.0
20.7,33.4,1,0,6269.0
35.5,20.0,2,0,6937.0
26.6,64.3,3,0,5785.0
41.6,38.6,4,0,7760.0
19.5,56.8,5,0,5598.0
38.9,55.5,6,0,7573.0
26.6,83.8,7,0,7217.0
19.8,66.0,8,0,7272.0
21.1,62.5,9,0,7877.0
22.4,72.6,10,0,8670.0
28.4,65.5,11,0,9369.0
29.2,53.1,12,0,10010.0
20.4,76.1,13,0,10433.0
24.8,43.4,14,0,10618.0
42.1,64.8,15,0,12359.0
38.8,36.8,16,0,12135.0
28.5,63.1,17,0,10075.0
25.3,62.9,18,0,9670.0
26.0,85.1,19,0,8981.0
29.9,36.5,20,0,8569.0
16.8,51.0,21,1,6494.0
22.9,72.3,22,0,7188.0
11.7,65.0,23,0,6986.0
28.2,62.7,0,1,4776.0
30.2,45.7,1,0,6310.0
21.1,51.1,2,0,5955.0
37.6,78.7,3,0,6742.0
15.2,59.2,4,0,5537.0
13.3,65.6,5,0,5958.0
26.8,58.3,6,0,6365.0
33.4,42.3,7,0,7827.0
38.5,74.0,8,0,9123.0
21.3,67.5,9,0,8019.0
33.6,94.6,10,0,9526.0
24.7,44.8,11,0,9266.0
23.6,72.3,12,0,9403.0
32.1,40.3,13,0,10658.0
30.2,62.4,14,0,10701.0
12.4,74.6,15,0,10492.0
36.8,28.9,16,0,11455.0
36.0,56.9,17,0,11031.0
20.0,51.6,18,0,9650.0
28.2,49.5,19,0,9618.0
29.0,65.8,20,0,8600.0
27.1,76.8,21,0,8235.0
20.6,58.0,22,0,7696.0
19.6,63.1,23,0,6809.0
24.8,61.7,0,0,6167.0
34.4,60.0,1,0,6981.0
29.3,43.7,2,0,5923.0
22.0,76.6,3,0,5428.0
31.2,64.4,4,1,4526.0
2.2,65.9,5,0,6012.0
34.2,47.9,6,0,7418.0
11.1,53.1,7,0,6735.0
22.1,57.4,8,0,7365.0
16.0,37.0,9,0,8134.0
14.6,34.7,10,0,8587.0
34.3,51.0,11,0,10083.0
21.3,67.8,12,0,9546.0
27.8,50.2,13,0,9924.0
24.6,44.7,14,0,10852.0
28.8,47.8,15,0,10483.0
25.6,53.2,16,0,10591.0
14.7,54.7,17,0,10415.0
33.0,92.5,18,0,10406.0
21.0,75.8,19,0,9274.0
12.5,75.4,20,0,8642.0
21.6,77.5,21,0,7678.0
37.0,45.0,22,0,8419.0
31.8,41.7,23,0,7380.0
22.2,43.4,0,0,6218.0
22.2,80.0,1,0,6300.0
22.4,51.8,2,0,5634.0
41.6,41.2,3,0,8032.0
28.1,53.5,4,0,5595.0
28.4,56.4,5,1,4870.0
33.2,64.0,6,0,7191.0
26.9,63.8,7,0,6913.0
22.9,47.6,8,0,7276.0
23.4,70.3,9,1,6615.0
24.4,50.4,10,0,8960.0
24.7,57.7,11,0,9171.0
30.8,70.3,12,0,10052.0
25.4,50.4,13,0,10029.0
30.9,51.5,14,0,11071.0
24.4,68.9,15,0,10571.0
25.6,47.1,16,0,10608.0
9.0,54.2,17,1,8641.0
32.3,68.3,18,0,10355.0
27.8,90.8,19,0,9285.0
33.0,69.1,20,0,9583.0
1.8,67.1,21,0,7951.0
41.7,68.0,22,0,9709.0
23.9,43.9,23,0,6873.0
33.9,61.7,0,0,6702.0
16.7,59.6,1,0,6098.0
29.9,64.8,2,0,5713.0
16.6,61.7,3,0,5772.0
20.0,65.7,4,0,5862.0
40.3,55.3,5,0,7834.0
23.5,60.9,6,0,6412.0
26.7,41.6,7,0,7020.0
32.0,55.2,8,0,7874.0
29.0,80.9,9,1,6804.0
26.2,64.8,10,0,8854.0
27.9,59.7,11,0,9552.0
44.2,88.4,12,0,11910.0
24.5,39.6,13,0,10160.0
26.6,43.4,14,0,10126.0
33.4,85.7,15,0,11010.0
33.8,60.7,16,0,11267.0
34.5,56.4,17,0,11068.0
30.1,42.0,18,0,10243.0
15.9,66.7,19,0,9131.0
38.1,68.2,20,0,10104.0
15.8,43.6,21,0,8042.0
27.4,57.9,22,0,7206.0
19.0,55.0,23,0,6655.0
24.5,63.8,0,0,6526.0
27.6,43.2,1,0,5812.0
27.6,78.8,2,0,5918.0
28.4,73.7,3,0,5778.0
37.9,54.6,4,0,6859.0
28.6,56.8,5,0,6122.0
23.0,58.0,6,0,6407.0
32.7,48.3,7,0,7591.0
34.5,53.3,8,0,8328.0
15.2,55.9,9,0,7812.0
29.8,84.2,10,0,9157.0
30.6,74.2,11,0,9571.0
22.6,74.0,12,0,9520.0
36.0,65.5,13,0,11371.0
23.8,43.2,14,0,10170.0
26.0,59.4,15,0,10210.0
23.6,74.6,16,0,10243.0
25.1,41.1,17,0,9945.0
16.2,69.5,18,0,9515.0
13.5,94.8,19,0,9361.0
37.8,75.9,20,0,10062.0
18.2,81.2,21,0,8250.0
17.1,63.3,22,0,7208.0
7.8,74.5,23,0,6454.0
19.9,49.2,0,0,6333.0
14.4,71.9,1,0,6293.0
38.1,69.8,2,0,7308.0
33.1,64.3,3,0,7005.0
19.5,79.7,4,0,5748.0
43.0,51.9,5,0,8222.0
32.9,57.2,6,0,6600.0
22.4,61.4,7,0,6886.0
5.0,44.6,8,0,7413.0
43.3,63.4,9,0,10218.0
13.9,34.2,10,0,8594.0
11.8,75.7,11,0,9186.0
33.2,60.7,12,0,10438.0
44.5,52.2,13,0,12974.0
36.1,47.5,14,1,9955.0
29.5,56.5,15,0,10661.0
29.8,70.3,16,1,9001.0
31.8,68.2,17,0,10809.0
31.1,49.4,18,0,10193.0
27.2,47.3,19,0,9144.0
25.8,69.9,20,0,8236.0
24.5,49.2,21,0,8049.0
19.0,60.9,22,0,7317.0
22.8,61.9,23,0,6788.0
11.5,64.7,0,0,6066.0
24.2,72.9,1,0,6208.0
17.1,41.1,2,0,5853.0
16.2,31.3,3,1,4386.0
26.4,51.5,4,0,5911.0
36.1,87.0,5,0,7260.0
32.3,90.3,6,0,6726.0
12.4,87.5,7,0,7169.0
17.1,57.1,8,0,7193.0
32.5,33.3,9,0,8625.0
17.1,24.9,10,0,8763.0
23.2,50.8,11,0,9351.0
29.4,57.0,12,0,10022.0
17.3,79.5,13,0,9998.0
25.8,73.0,14,0,10197.0
14.3,63.4,15,0,10907.0
20.2,46.7,16,0,10310.0
27.6,45.6,17,0,10046.0
12.3,63.8,18,0,9554.0
28.5,70.5,19,0,9328.0
24.8,65.9,20,0,8661.0
29.4,44.5,21,0,8210.0
26.8,69.8,22,0,7455.0
35.9,66.4,23,0,8340.0
26.0,43.9,0,0,6184.0
21.6,48.2,1,0,5930.0
26.0,70.3,2,0,5552.0
29.3,56.5,3,0,5861.0
25.4,83.8,4,0,5568.0
25.3,67.5,5,0,5816.0
19.4,52.7,6,0,6011.0
19.7,59.8,7,0,6820.0
13.8,61.0,8,0,7465.0
39.0,49.1,9,0,10022.0
15.0,46.3,10,0,8715.0
19.5,70.5,11,0,9110.0
19.3,72.7,12,0,9425.0
32.2,69.1,13,0,10458.0
22.6,82.7,14,0,10059.0
35.0,51.9,15,0,11823.0
19.6,85.1,16,0,10376.0
27.2,46.5,17,0,9962.0
18.3,44.8,18,0,9505.0
42.2,33.6,19,0,11153.0
15.5,53.3,20,1,6999.0
27.5,52.4,21,0,8263.0
30.1,67.9,22,0,7683.0
28.3,63.7,23,0,6557.0
23.5,42.1,0,0,6765.0
24.0,54.1,1,0,5694.0
25.4,54.4,2,0,5564.0
23.8,33.4,3,0,5862.0
32.7,45.3,4,0,6471.0
42.7,48.4,5,0,8030.0
20.5,81.5,6,0,6057.0
14.0,62.9,7,0,6607.0
24.3,69.9,8,1,5698.0
45.6,37.5,9,0,10647.0
18.6,77.9,10,0,8659.0
38.1,79.5,11,0,10687.0
38.4,30.0,12,0,11252.0
20.6,49.4,13,0,9868.0
29.6,67.4,14,0,10610.0
38.0,69.7,15,0,12160.0
22.0,49.8,16,0,10286.0
23.4,55.4,17,0,10042.0
20.3,51.0,18,0,9714.0
16.9,61.7,19,0,9424.0
19.8,78.0,20,0,8442.0
15.2,48.4,21,0,8290.0
25.3,75.0,22,0,7463.0
18.8,48.3,23,0,6806.0
26.9,47.3,0,0,6546.0
12.6,72.3,1,0,5685.0
27.6,73.8,2,0,5786.0
31.7,72.8,3,0,6236.0
9.1,40.3,4,0,5495.0
28.0,53.0,5,0,6014.0
34.8,72.3,6,0,7383.0
15.3,60.6,7,0,6764.0
38.4,43.9,8,0,9108.0
28.4,66.9,9,1,6438.0
19.4,49.3,10,0,8675.0
24.6,86.9,11,0,9174.0
29.5,83.2,12,0,9794.0
25.6,69.1,13,0,10179.0
29.3,80.4,14,0,10473.0
17.6,61.0,15,1,8605.0
26.4,71.5,16,0,9958.0
13.7,82.2,17,0,10236.0
24.1,63.7,18,0,9453.0
17.8,56.2,19,0,9256.0
19.1,34.4,20,0,8632.0
34.9,58.8,21,0,8960.0
33.7,72.4,22,0,8630.0
29.9,74.2,23,0,7117.0
16.3,67.6,0,0,6454.0
22.5,51.9,1,1,4479.0
34.7,30.3,2,1,5141.0
26.1,52.6,3,0,5596.0
43.6,55.4,4,0,8307.0
28.1,55.3,5,0,6161.0
26.5,69.3,6,0,6693.0
22.5,89.8,7,0,6844.0
26.1,61.9,8,0,7203.0
23.8,56.7,9,0,7912.0
30.7,56.1,10,0,8783.0
32.7,61.9,11,0,10051.0
18.7,47.6,12,0,9580.0
14.4,61.8,13,0,9467.0
10.3,66.8,14,1,9311.0
29.1,63.1,15,0,10445.0
16.2,66.9,16,0,10203.0
7.8,66.5,17,0,10413.0
28.1,33.4,18,0,9472.0
44.9,69.6,19,0,11969.0
25.0,49.9,20,1,7004.0
31.7,43.6,21,0,8291.0
25.7,43.4,22,0,7720.0
24.2,66.5,23,0,6985.0
32.4,56.7,0,0,7140.0
22.7,34.8,1,0,5995.0
27.1,67.2,2,1,4302.0
27.6,38.4,3,0,5354.0
19.7,62.1,4,0,5704.0
32.9,63.6,5,0,6476.0
23.6,73.3,6,0,6025.0
19.0,86.7,7,0,6882.0
29.3,39.5,8,0,7804.0
17.8,59.2,9,0,7923.0
25.2,55.9,10,0,8579.0
24.9,66.5,11,1,7472.0
33.7,63.2,12,0,10552.0
28.8,54.7,13,0,10350.0
24.8,53.4,14,0,10477.0
31.5,43.3,15,0,11040.0
36.1,74.8,16,0,11413.0
29.5,66.9,17,0,10168.0
25.1,73.8,18,0,9856.0
14.5,55.3,19,0,9362.0
16.5,50.1,20,0,8587.0
22.6,43.8,21,0,7915.0
20.1,65.4,22,0,7612.0
23.5,44.4,23,0,6728.0
25.5,87.7,0,0,6452.0
29.2,40.4,1,0,6080.0
24.4,64.1,2,0,5472.0
28.9,83.5,3,0,6056.0
25.5,69.0,4,0,5706.0
9.2,62.6,5,0,5779.0
17.5,45.5,6,0,6025.0
23.8,39.3,7,0,6542.0
15.3,71.6,8,0,7304.0
29.8,82.6,9,0,8655.0
37.2,53.4,10,0,9891.0
34.8,42.9,11,0,10502.0
23.3,23.1,12,0,9671.0
36.9,45.3,13,0,11181.0
26.2,58.3,14,0,10224.0
22.3,84.0,15,0,10144.0
20.1,70.1,16,0,10147.0
22.6,64.6,17,0,9901.0
21.9,54.0,18,0,9316.0
26.4,51.3,19,0,9503.0
26.3,81.1,20,0,8663.0
25.0,63.0,21,0,7863.0
28.5,28.5,22,0,7498.0
34.5,49.9,23,0,7612.0
32.6,47.1,0,0,6458.0
13.1,51.8,1,0,6513.0
4.6,68.4,2,0,5720.0
32.5,58.4,3,0,6153.0
14.1,58.8,4,0,5295.0
23.2,79.7,5,0,5623.0
15.6,49.6,6,0,6634.0
10.6,88.0,7,0,7100.0
29.3,49.9,8,0,7729.0
31.1,61.3,9,1,6738.0
20.4,55.8,10,0,8923.0
4.3,61.9,11,0,9290.0
20.6,66.7,12,0,9828.0
28.1,66.5,13,0,10188.0
13.2,48.7,14,0,10017.0
26.5,43.2,15,0,10160.0
24.9,97.5,16,0,10216.0
29.6,52.7,17,0,10452.0
26.0,70.5,18,1,7921.0
17.2,35.9,19,0,9165.0
34.6,55.8,20,0,9572.0
23.7,58.1,21,0,8159.0
24.8,67.1,22,0,7514.0
17.5,20.0,23,0,6598.0
21.5,62.5,0,0,6592.0
17.9,42.8,1,0,5689.0
23.6,64.9,2,1,4400.0
38.7,44.5,3,0,7094.0
14.0,47.2,4,0,5715.0
12.1,55.9,5,0,5967.0
36.8,44.2,6,0,7658.0
23.3,52.9,7,0,6935.0
19.6,42.1,8,0,7457.0
33.3,32.5,9,0,8955.0
20.2,75.3,10,0,8714.0
39.6,40.6,11,0,10688.0
30.4,57.3,12,0,10115.0
21.1,71.3,13,0,9966.0
42.3,50.8,14,0,12235.0
20.2,47.6,15,0,10342.0
30.9,63.4,16,0,10795.0
27.4,76.8,17,0,10128.0
35.4,42.5,18,0,11020.0
37.5,57.7,19,0,10885.0
25.3,34.0,20,0,8688.0
19.0,54.1,21,1,6603.0
28.7,60.5,22,0,7500.0
19.6,47.2,23,0,6953.0
41.1,53.1,0,0,8366.0
26.1,38.9,1,0,5911.0
22.1,61.2,2,0,6112.0
26.5,75.8,3,0,5491.0
14.2,43.5,4,0,5973.0
17.2,50.7,5,0,5651.0
34.6,67.5,6,0,7456.0
19.7,78.2,7,1,5587.0
16.6,37.6,8,0,6997.0
29.3,57.5,9,0,8222.0
34.5,64.2,10,0,9737.0
30.8,58.5,11,0,9663.0
33.0,22.8,12,0,10518.0
18.9,67.5,13,0,10106.0
13.6,82.8,14,1,8599.0
37.0,61.7,15,1,10725.0
22.4,44.5,16,0,10218.0
23.0,52.3,17,0,10165.0
35.6,86.5,18,0,10712.0
29.4,73.6,19,0,8962.0
28.6,69.6,20,0,8533.0
42.3,65.3,21,0,9858.0
19.9,50.1,22,0,7597.0
32.4,57.0,23,0,7342.0
25.5,58.8,0,0,6200.0
27.1,68.2,1,0,5709.0
37.2,82.6,2,0,7085.0
29.1,76.8,3,1,4116.0
29.3,38.7,4,0,6076.0
33.6,63.4,5,0,6819.0
22.1,71.1,6,0,6189.0
18.3,69.3,7,0,6970.0
16.6,50.6,8,0,7380.0
9.3,100.0,9,0,8004.0
41.4,40.8,10,0,10346.0
16.2,43.8,11,0,9186.0
23.2,63.5,12,0,9761.0
22.8,91.8,13,0,10345.0
27.5,47.5,14,0,10168.0
31.5,56.0,15,1,9885.0
31.9,76.2,16,0,11012.0
20.3,59.7,17,1,8275.0
23.7,55.0,18,0,9528.0
27.3,68.5,19,0,9484.0
23.0,64.1,20,0,8870.0
37.9,75.5,21,1,7982.0
28.9,79.4,22,0,7548.0
30.9,64.6,23,0,6999.0
30.3,64.4,0,0,6913.0
34.4,63.2,1,1,5182.0
26.4,67.3,2,0,5851.0
14.6,60.8,3,0,5870.0
28.2,60.0,4,0,5721.0
19.8,77.9,5,0,6115.0
20.8,82.7,6,0,6672.0
29.7,37.4,7,0,7107.0
34.9,60.2,8,0,8380.0
25.2,49.7,9,0,7987.0
27.5,55.3,10,0,8473.0
38.6,66.0,11,0,10640.0
26.9,70.0,12,0,9786.0
45.8,58.3,13,0,12718.0
29.5,31.3,14,0,10612.0
10.9,45.5,15,0,10102.0
31.0,73.4,16,0,10754.0
28.0,20.0,17,0,10292.0
35.3,77.8,18,0,10571.0
30.4,67.8,19,0,9561.0
23.9,79.7,20,0,8250.0
15.2,57.0,21,0,7739.0
23.3,29.1,22,0,7540.0
18.2,66.5,23,0,6738.0
20.4,79.1,0,0,6667.0
29.7,73.9,1,0,6264.0
38.4,50.1,2,0,7342.0
28.2,61.3,3,0,5408.0
15.4,52.0,4,0,5605.0
28.6,47.7,5,0,5859.0
34.6,74.3,6,0,7076.0
20.1,42.0,7,0,6933.0
23.9,46.6,8,0,7552.0
25.1,43.4,9,0,8080.0
18.7,37.6,10,0,8456.0
30.2,62.2,11,0,9594.0
24.0,77.4,12,0,9315.0
28.4,57.2,13,0,10397.0
17.9,37.4,14,0,10059.0
21.5,72.6,15,0,10176.0
30.8,85.3,16,0,10758.0
22.0,50.3,17,0,10119.0
38.8,52.8,18,0,11305.0
21.8,67.7,19,0,8978.0
26.8,84.3,20,0,8848.0
32.5,52.2,21,0,8332.0
13.7,40.0,22,0,7082.0
10.9,69.5,23,0,6779.0
12.8,72.0,0,1,4550.0
35.1,60.1,1,0,7231.0
20.6,51.6,2,0,5446.0
45.5,74.9,3,0,8531.0
20.5,67.9,4,0,5889.0
26.5,48.5,5,0,6169.0
37.3,60.7,6,0,8081.0
41.0,39.7,7,0,8774.0
41.5,70.3,8,0,9200.0
34.7,56.1,9,0,8979.0
33.2,53.5,10,0,9287.0
29.7,59.5,11,0,9319.0
31.2,60.6,12,0,10211.0
20.6,73.4,13,0,10016.0
18.5,68.9,14,0,10168.0
25.0,57.7,15,0,10351.0
23.6,71.5,16,0,10428.0
21.4,66.0,17,0,10270.0
30.6,53.6,18,0,9762.0
32.6,58.1,19,0,9836.0
25.7,57.8,20,0,8593.0
36.8,67.6,21,0,9087.0
15.9,54.5,22,0,7355.0
23.5,54.1,23,1,5330.0
19.3,89.5,0,0,6407.0
10.1,74.1,1,0,5937.0
24.3,48.6,2,0,5506.0
24.0,68.6,3,0,6002.0
37.1,61.8,4,0,7214.0
30.0,65.9,5,0,6339.0
16.8,62.1,6,0,6504.0
39.8,77.8,7,0,8624.0
34.8,65.2,8,0,8651.0
29.7,59.1,9,0,8260.0
23.2,75.6,10,0,8622.0
17.3,63.5,11,0,9327.0
22.0,61.8,12,0,10012.0
33.7,64.7,13,0,11237.0
40.1,58.6,14,0,12248.0
37.3,60.1,15,0,11905.0
21.1,51.2,16,0,10457.0
16.0,48.7,17,0,10276.0
26.1,45.0,18,0,9957.0
10.9,39.1,19,0,9153.0
27.6,46.8,20,0,8885.0
23.8,57.4,21,0,8069.0
21.3,61.5,22,0,7509.0
12.2,55.9,23,0,7076.0
29.1,24.7,0,0,6619.0
20.7,83.6,1,0,6105.0
15.6,76.3,2,0,5604.0
2.0,66.7,3,0,5900.0
24.8,88.6,4,0,5821.0
39.2,45.3,5,0,7623.0
38.3,88.3,6,0,8067.0
21.3,45.5,7,0,7318.0
20.2,63.6,8,0,7145.0
28.8,40.9,9,0,7952.0
17.0,60.2,10,0,9158.0
27.4,65.8,11,0,9285.0
31.1,57.7,12,0,10205.0
34.8,70.7,13,0,11078.0
24.2,61.5,14,0,10560.0
23.4,52.2,15,0,10922.0
18.0,51.5,16,0,10185.0
18.4,72.2,17,0,10059.0
23.2,50.2,18,0,9627.0
27.9,73.7,19,1,7847.0
32.3,78.3,20,0,9512.0
18.6,35.0,21,0,8324.0
36.9,77.0,22,0,8873.0
22.8,90.9,23,0,7304.0
24.8,63.8,0,0,6188.0
19.0,69.0,1,0,5755.0
5.6,75.6,2,0,5976.0
32.1,55.9,3,0,6235.0
30.9,62.7,4,0,5841.0
22.7,40.3,5,0,5858.0
25.5,62.1,6,0,6354.0
29.1,67.5,7,0,6840.0
12.5,67.7,8,0,7176.0
20.8,76.0,9,0,7958.0
31.4,48.4,10,0,8911.0
15.0,52.0,11,0,9327.0
27.3,88.4,12,0,9308.0
14.1,57.7,13,0,10097.0
28.7,63.0,14,0,10532.0
24.7,59.0,15,0,10382.0
12.1,47.7,16,0,10537.0
34.3,84.4,17,0,10752.0
19.1,52.1,18,0,9557.0
18.5,43.1,19,1,7634.0
26.6,53.2,20,0,8764.0
34.2,30.0,21,0,8972.0
16.9,50.2,22,0,7808.0
25.5,45.5,23,1,5139.0
28.4,69.3,0,0,6089.0
30.5,49.9,1,0,6661.0
26.4,73.3,2,0,5396.0
22.1,81.0,3,0,5737.0
18.4,71.7,4,0,5486.0
25.7,56.8,5,0,5508.0
16.4,62.1,6,0,6228.0
1.6,37.1,7,0,6980.0
28.5,58.0,8,0,7208.0
32.2,47.1,9,0,8750.0
6.1,70.4,10,0,8774.0
16.9,98.6,11,0,8946.0
30.0,67.5,12,0,9944.0
41.5,30.1,13,0,12413.0
25.2,54.6,14,0,10448.0
19.2,61.8,15,0,10348.0
23.5,61.3,16,0,10401.0
36.0,49.0,17,0,11141.0
19.8,63.7,18,0,9920.0
18.6,41.4,19,0,9423.0
21.1,45.8,20,0,8645.0
17.4,69.7,21,0,8046.0
26.0,44.8,22,0,7179.0
38.0,68.1,23,0,8029.0
27.6,39.5,0,0,6228.0
23.0,86.5,1,0,5904.0
22.7,48.4,2,0,5894.0
12.5,56.6,3,0,5784.0
32.1,65.0,4,0,6328.0
24.4,51.5,5,0,6160.0
23.6,62.2,6,0,6114.0
50.5,68.6,7,0,10397.0
27.4,74.4,8,0,7221.0
19.0,71.9,9,0,8248.0
21.6,57.4,10,0,8618.0
34.2,57.8,11,0,9728.0
25.9,95.2,12,0,9843.0
13.5,74.2,13,0,10240.0
32.4,46.2,14,0,10880.0
19.7,61.5,15,0,10326.0
40.0,55.0,16,0,12084.0
33.6,58.0,17,1,9039.0
21.4,41.6,18,0,9224.0
35.2,53.8,19,0,10548.0
25.5,87.2,20,0,8456.0
31.8,68.7,21,0,8944.0
28.9,22.6,22,0,7785.0
18.2,78.3,23,0,7113.0
19.9,76.3,0,0,6173.0
33.2,54.6,1,0,6386.0
22.3,70.8,2,0,5464.0
21.8,47.1,3,0,5511.0
17.4,52.9,4,1,3707.0
28.4,82.5,5,0,5885.0
41.5,55.9,6,0,8288.0
16.5,32.0,7,0,6541.0
25.2,59.1,8,0,7171.0
36.3,58.8,9,0,9201.0
24.4,78.0,10,0,8692.0
